acc_fold_0,acc_fold_1,acc_fold_2,acc_fold_3,acc_fold_4,acc_fold_5,acc_fold_6,acc_fold_7,acc_fold_8,acc_fold_9,time_fold_0,time_fold_1,time_fold_2,time_fold_3,time_fold_4,time_fold_5,time_fold_6,time_fold_7,time_fold_8,time_fold_9,mean_exec_time,sd_exec_time,mean_accuracie,sd_accuracie,mean_kappa,sd_kappa,mean_balanced_accuracie,sd_balanced_accuracie,mean_macro_precision,sd_macro_precision,mean_macro_recall,sd_macro_recall,n_neighbors,weights,metric,voting
0.936,0.9312,0.9257,0.9257,0.9312,0.9206,0.9259,0.9339,0.9151,0.9468,80.4276,80.467,80.4812,80.4721,80.4772,80.506,80.4855,80.4824,80.5572,80.4638,80.482,0.0314,0.9292,0.0083,0.2998,0.085,0.7689,0.1345,0.6057,0.1348,0.7689,0.1345,25,relief,cosine-hamming,inverse_distance
0.936,0.9206,0.9151,0.9204,0.9312,0.9233,0.9259,0.9339,0.9151,0.9468,80.476,80.4807,80.4824,80.5203,80.482,80.5984,80.5246,80.4863,80.4849,80.4784,80.5014,0.0362,0.9268,0.0096,0.2675,0.0778,0.7576,0.1401,0.5842,0.1454,0.7576,0.1401,50,relief,cosine-hamming,inverse_distance
0.928,0.918,0.9337,0.9231,0.918,0.9021,0.9233,0.9206,0.9469,0.9521,80.4572,80.407,80.3711,80.396,80.3873,80.3755,80.3834,80.3793,80.3753,80.3785,80.3911,0.0243,0.9266,0.0139,0.4566,0.0884,0.6866,0.0577,0.6511,0.0623,0.6866,0.0577,1,relief,cosine-hamming,shepards
0.936,0.9339,0.9416,0.939,0.9444,0.9339,0.9312,0.9312,0.9443,0.9521,80.3694,80.4723,80.471,80.4726,80.5296,80.4923,80.4916,80.4669,80.4593,80.4585,80.4683,0.0386,0.9388,0.0065,0.4296,0.0621,0.7623,0.087,0.6039,0.0573,0.7623,0.087,3,relief,cosine-hamming,shepards
0.944,0.9312,0.9469,0.939,0.9471,0.9392,0.9365,0.9392,0.931,0.9521,80.54,80.4624,80.4387,80.3941,80.3872,80.3751,80.397,80.3858,80.3742,80.3775,80.4132,0.0505,0.9406,0.0066,0.4182,0.0616,0.7829,0.0912,0.5908,0.049,0.7829,0.0912,5,relief,cosine-hamming,shepards
0.944,0.9365,0.9469,0.9337,0.9471,0.9444,0.9365,0.9365,0.9363,0.9495,80.3809,80.3881,80.3829,80.4855,80.4756,80.4629,80.4608,80.4893,80.4677,80.4868,80.448,0.043,0.9412,0.0055,0.4168,0.0553,0.787,0.114,0.6227,0.1307,0.787,0.114,7,relief,cosine-hamming,shepards
0.9413,0.9392,0.9337,0.939,0.9418,0.9312,0.9286,0.9339,0.9363,0.9495,80.4835,80.4903,80.4978,80.4864,80.4946,80.493,80.4583,80.6158,80.4863,80.4748,80.4981,0.0407,0.9374,0.0057,0.3312,0.0729,0.8508,0.1124,0.714,0.1773,0.8508,0.1124,15,relief,cosine-hamming,shepards
0.9413,0.9365,0.931,0.9337,0.9418,0.9312,0.9259,0.9339,0.9363,0.9495,80.4723,80.4904,80.4454,80.3967,80.3985,80.3899,80.4048,80.3815,80.3822,80.3868,80.4149,0.0377,0.9361,0.0063,0.2985,0.087,0.8996,0.0966,0.7655,0.1477,0.8996,0.0966,25,relief,cosine-hamming,shepards
0.9387,0.9365,0.931,0.9337,0.9365,0.9339,0.9259,0.9339,0.9363,0.9495,80.4016,80.398,80.4435,80.4842,80.5095,80.4866,80.4978,80.4914,80.4919,80.5024,80.4707,0.0392,0.9356,0.0057,0.2795,0.0828,0.9466,0.0418,0.7658,0.1004,0.9466,0.0418,50,relief,cosine-hamming,shepards
0.9253,0.9153,0.9231,0.939,0.9233,0.8942,0.9074,0.918,0.9257,0.9441,82.9375,80.4221,80.3817,80.4901,80.6354,80.5708,80.5553,80.521,80.7125,80.553,80.778,0.7255,0.9215,0.0136,0.3813,0.0821,0.6774,0.0675,0.599,0.071,0.6774,0.0675,1,relief,minkowski_p_1,majority
0.912,0.8968,0.8992,0.9098,0.9074,0.8942,0.8995,0.9101,0.9231,0.9388,80.5562,80.5057,80.3669,80.3727,80.3754,80.4664,80.3617,80.3644,80.3725,80.4816,80.4224,0.069,0.9091,0.0129,0.3225,0.0936,0.6263,0.0608,0.567,0.0826,0.6263,0.0608,1,relief,minkowski_p_3,majority
0.912,0.9021,0.8992,0.9151,0.9048,0.8942,0.8995,0.9101,0.9257,0.9415,80.4518,80.4156,80.42,80.4006,80.4302,80.4089,80.4135,80.4008,80.4209,80.3961,80.4158,0.0156,0.9104,0.0135,0.3427,0.0957,0.6222,0.0818,0.5705,0.1033,0.6222,0.0818,1,relief,minkowski_p_4,majority
0.944,0.9392,0.9416,0.9284,0.9365,0.9259,0.9312,0.9259,0.9363,0.9468,81.8443,80.3488,80.3711,80.3578,80.3836,80.3616,80.3763,80.3539,80.3625,80.3667,80.5127,0.444,0.9356,0.0071,0.3602,0.0835,0.7698,0.0789,0.5439,0.0667,0.7698,0.0789,3,relief,minkowski_p_1,majority
0.944,0.9339,0.9416,0.9284,0.9312,0.9339,0.9286,0.9286,0.9363,0.9468,80.4884,80.3858,80.3914,80.3705,80.4967,80.3777,80.4152,80.4596,80.8288,80.5549,80.4769,0.1309,0.9353,0.0064,0.3667,0.0759,0.7673,0.0592,0.5456,0.0651,0.7673,0.0592,3,relief,minkowski_p_3,majority
0.9413,0.9312,0.9416,0.9257,0.9312,0.9339,0.9259,0.9312,0.9363,0.9468,80.4429,80.4076,80.4215,80.4296,80.5222,80.4972,80.4341,80.4202,80.408,80.4173,80.4401,0.0368,0.9345,0.0066,0.3593,0.0733,0.751,0.0746,0.5401,0.0651,0.751,0.0746,3,relief,minkowski_p_4,majority
0.944,0.9339,0.9443,0.9257,0.9392,0.9259,0.9286,0.9312,0.9416,0.9468,81.8262,80.375,80.3888,80.3765,80.3889,80.4874,80.4865,80.5136,80.5299,80.4552,80.5828,0.4183,0.9361,0.0076,0.3199,0.0902,0.8018,0.141,0.5186,0.068,0.8018,0.141,5,relief,minkowski_p_1,majority
0.9387,0.9286,0.9443,0.9284,0.9365,0.9286,0.9233,0.9365,0.9337,0.9468,80.6669,80.4943,80.4667,80.5804,80.5887,80.516,80.5379,80.4839,80.6291,80.6208,80.5585,0.0651,0.9345,0.0071,0.3161,0.0773,0.77,0.0676,0.502,0.0601,0.77,0.0676,5,relief,minkowski_p_3,majority
0.9387,0.9286,0.9443,0.9284,0.9365,0.9286,0.9233,0.9365,0.9337,0.9441,80.5311,80.5611,80.5473,80.5168,80.5927,80.6005,80.5832,80.5168,80.5997,80.6479,80.5697,0.0404,0.9343,0.0067,0.3107,0.0679,0.7564,0.0786,0.5002,0.056,0.7564,0.0786,5,relief,minkowski_p_4,majority
0.936,0.9365,0.9363,0.9257,0.9365,0.9312,0.9286,0.9312,0.939,0.9468,81.9175,80.5095,80.4386,80.3686,80.3647,80.385,80.371,80.3734,80.3575,80.3794,80.5465,0.4591,0.9348,0.0056,0.2814,0.0774,0.8549,0.1338,0.5444,0.1155,0.8549,0.1338,7,relief,minkowski_p_1,majority
0.936,0.9312,0.9443,0.931,0.9365,0.9259,0.9259,0.9339,0.9363,0.9468,80.4816,80.3728,80.5744,80.4753,80.6366,80.492,80.5062,80.5463,80.6439,80.6242,80.5353,0.082,0.9348,0.0065,0.2838,0.081,0.8406,0.1226,0.5442,0.1185,0.8406,0.1226,7,relief,minkowski_p_3,majority
0.936,0.9286,0.9443,0.931,0.9365,0.9259,0.9259,0.9339,0.9363,0.9468,80.5783,80.5222,80.5934,80.4987,80.5688,80.552,80.6072,80.5794,80.4967,80.5697,80.5566,0.0366,0.9345,0.0067,0.2841,0.0856,0.8095,0.1173,0.4922,0.0599,0.8095,0.1173,7,relief,minkowski_p_4,majority
0.9307,0.9312,0.9257,0.9284,0.9365,0.9259,0.9259,0.9286,0.9337,0.9388,81.8571,80.3664,80.3905,80.3483,80.3851,80.3702,80.3988,80.3989,80.4061,80.6604,80.5582,0.4411,0.9305,0.0043,0.1735,0.0723,0.933,0.0968,0.6324,0.0986,0.933,0.0968,15,relief,minkowski_p_1,majority
0.9307,0.9312,0.9231,0.931,0.9365,0.9233,0.9259,0.9286,0.9337,0.9388,80.6022,80.5165,80.4653,80.4877,80.6159,80.5716,80.5035,80.4738,80.6631,80.6374,80.5537,0.0693,0.9303,0.005,0.1787,0.0826,0.8706,0.1256,0.638,0.1795,0.8706,0.1256,15,relief,minkowski_p_3,majority
0.9307,0.9312,0.9257,0.931,0.9339,0.9233,0.9286,0.9286,0.9363,0.9388,80.5293,80.5524,80.5295,80.5582,80.6119,80.5627,80.5755,80.5708,80.4923,80.5273,80.551,0.0314,0.9308,0.0044,0.1879,0.0715,0.8757,0.1286,0.5698,0.1209,0.8757,0.1286,15,relief,minkowski_p_4,majority
0.9307,0.9233,0.9231,0.9284,0.9339,0.9259,0.9259,0.9286,0.9363,0.9362,81.9095,80.4028,80.3593,80.3759,80.4907,80.4244,80.3909,80.3808,80.3847,80.3762,80.5495,0.4547,0.9292,0.0047,0.1575,0.0777,0.8717,0.1358,0.6445,0.1605,0.8717,0.1358,25,relief,minkowski_p_1,majority
0.9307,0.9233,0.9231,0.9284,0.9339,0.9259,0.9259,0.9259,0.9337,0.9388,80.5046,80.4063,80.398,80.3788,80.4986,80.3825,80.4021,80.3766,80.5207,80.5016,80.437,0.0577,0.929,0.0049,0.1516,0.0828,0.8871,0.1165,0.6605,0.1451,0.8871,0.1165,25,relief,minkowski_p_3,majority
0.9307,0.9233,0.9231,0.931,0.9339,0.9259,0.9259,0.9259,0.9363,0.9388,80.4628,80.4157,80.5182,80.5455,80.6512,80.6298,80.5228,80.6149,80.6147,80.5641,80.554,0.0724,0.9295,0.0052,0.164,0.0907,0.8941,0.113,0.6468,0.1639,0.8941,0.113,25,relief,minkowski_p_4,majority
0.928,0.9206,0.9231,0.9257,0.9286,0.9259,0.9233,0.9233,0.9257,0.9255,81.9766,80.5349,80.5217,80.5191,80.4814,80.482,80.5741,80.5133,80.489,80.5639,80.6656,0.438,0.925,0.0023,0.0604,0.0463,0.9179,0.0978,0.7016,0.1964,0.9179,0.0978,50,relief,minkowski_p_1,majority
0.9307,0.9233,0.9231,0.9257,0.9286,0.9206,0.9206,0.9233,0.9284,0.9255,80.6358,80.5369,80.5207,80.5564,80.6708,80.5645,80.5438,80.5479,80.6825,80.7279,80.5987,0.0698,0.925,0.0032,0.0662,0.0505,0.7661,0.196,0.6064,0.2095,0.7661,0.196,50,relief,minkowski_p_3,majority
0.9307,0.9233,0.9231,0.9257,0.9259,0.9206,0.9206,0.9233,0.9257,0.9255,80.5567,80.483,80.4794,80.5419,80.6391,80.6631,80.5161,80.5556,80.5164,80.5389,80.549,0.0572,0.9244,0.0028,0.0596,0.0427,0.734,0.1871,0.5794,0.2248,0.734,0.1871,50,relief,minkowski_p_4,majority
0.9253,0.9153,0.9231,0.939,0.9233,0.8942,0.9074,0.918,0.9257,0.9441,81.9301,80.5886,80.464,80.4728,80.4728,80.4082,80.3406,80.3615,80.3706,80.464,80.5873,0.4529,0.9215,0.0136,0.3813,0.0821,0.6774,0.0675,0.599,0.071,0.6774,0.0675,1,relief,minkowski_p_1,inverse_distance
0.912,0.8968,0.8992,0.9098,0.9074,0.8942,0.8995,0.9101,0.9231,0.9388,80.4965,80.3648,80.3677,80.3835,80.4724,80.4,80.3733,80.3902,80.5043,80.5033,80.4256,0.0574,0.9091,0.0129,0.3225,0.0936,0.6263,0.0608,0.567,0.0826,0.6263,0.0608,1,relief,minkowski_p_3,inverse_distance
0.912,0.9021,0.8992,0.9151,0.9048,0.8942,0.8995,0.9101,0.9257,0.9415,80.4298,80.4252,80.4082,80.4395,80.4706,80.4401,80.4329,80.4743,80.4977,80.5506,80.4569,0.0403,0.9104,0.0135,0.3427,0.0957,0.6222,0.0818,0.5705,0.1033,0.6222,0.0818,1,relief,minkowski_p_4,inverse_distance
0.9307,0.9233,0.9019,0.9151,0.9312,0.918,0.9021,0.9259,0.9151,0.9468,81.9764,80.485,80.5028,80.5036,80.4775,80.5511,80.4818,80.5006,80.468,80.4769,80.6424,0.4452,0.921,0.013,0.3357,0.0893,0.6816,0.0883,0.5481,0.0767,0.6816,0.0883,3,relief,minkowski_p_1,inverse_distance
0.9253,0.9259,0.931,0.9125,0.9286,0.9286,0.9233,0.9206,0.9284,0.9468,80.6293,80.5208,80.5303,80.5648,80.5224,80.5136,80.5009,80.558,80.525,80.4811,80.5346,0.0391,0.9271,0.0083,0.3587,0.078,0.7021,0.087,0.5537,0.0656,0.7021,0.087,3,relief,minkowski_p_3,inverse_distance
0.9227,0.9233,0.9337,0.9125,0.9286,0.9286,0.9206,0.9259,0.9257,0.9468,80.4378,80.4298,80.4433,80.4267,80.4831,80.4546,80.426,80.4122,80.5963,80.5096,80.462,0.0527,0.9268,0.0085,0.3521,0.0801,0.6946,0.0895,0.5484,0.0661,0.6946,0.0895,3,relief,minkowski_p_4,inverse_distance
0.92,0.918,0.931,0.9125,0.9312,0.9233,0.9101,0.9312,0.9257,0.9441,81.9906,80.563,80.6118,80.5222,80.4689,80.5132,80.489,80.4237,80.3924,80.3676,80.6342,0.4577,0.9247,0.0097,0.3374,0.0783,0.6936,0.0623,0.5475,0.0654,0.6936,0.0623,5,relief,minkowski_p_1,inverse_distance
0.9147,0.9206,0.9284,0.9072,0.9286,0.918,0.9206,0.9286,0.9151,0.9468,80.5017,80.3605,80.3801,80.3752,80.4955,80.3947,80.3974,80.5748,80.5504,80.6127,80.4643,0.089,0.9229,0.0104,0.2996,0.0795,0.6874,0.0808,0.5096,0.0573,0.6874,0.0808,5,relief,minkowski_p_3,inverse_distance
0.912,0.918,0.9284,0.9045,0.9339,0.918,0.9206,0.9286,0.9151,0.9441,80.5231,80.5233,80.6039,80.5344,80.6122,80.5522,80.5508,80.5368,80.5383,80.5416,80.5517,0.0297,0.9223,0.011,0.3006,0.0704,0.6732,0.0748,0.5115,0.0547,0.6732,0.0748,5,relief,minkowski_p_4,inverse_distance
0.912,0.9233,0.9204,0.9019,0.9339,0.9259,0.9206,0.9312,0.9178,0.9441,81.9686,80.469,80.4776,80.455,80.4843,80.6159,80.4914,80.4988,80.5112,80.4914,80.6463,0.4427,0.9231,0.0112,0.2807,0.0745,0.6963,0.1092,0.5359,0.1236,0.6963,0.1092,7,relief,minkowski_p_1,inverse_distance
0.9093,0.9206,0.9284,0.9045,0.9339,0.9127,0.918,0.9339,0.9125,0.9495,80.6121,80.5172,80.4746,80.3724,80.4601,80.3829,80.3663,80.3957,80.478,80.5122,80.4571,0.0749,0.9223,0.0132,0.2786,0.0924,0.6814,0.1225,0.5039,0.0635,0.6814,0.1225,7,relief,minkowski_p_3,inverse_distance
0.9067,0.9206,0.9284,0.9098,0.9339,0.9127,0.9233,0.9339,0.9151,0.9495,80.416,80.5023,80.5874,80.4387,80.4775,80.4293,80.4182,80.3997,80.4018,80.4408,80.4512,0.0548,0.9234,0.0126,0.2853,0.089,0.697,0.1227,0.504,0.0624,0.697,0.1227,7,relief,minkowski_p_4,inverse_distance
0.912,0.9339,0.9178,0.9125,0.9259,0.9259,0.9206,0.9286,0.9019,0.9388,81.8426,80.3669,80.3796,80.3935,80.3881,80.3826,80.4133,80.3744,80.4595,80.4611,80.5462,0.4333,0.9218,0.0106,0.2237,0.0775,0.7251,0.1304,0.5098,0.1061,0.7251,0.1304,15,relief,minkowski_p_1,inverse_distance
0.912,0.9233,0.9045,0.9019,0.9286,0.9021,0.9233,0.9286,0.8992,0.9388,80.6292,80.5023,80.5015,80.4598,80.5502,80.5329,80.5156,80.4214,80.5017,80.4874,80.5102,0.0524,0.9162,0.0133,0.1934,0.067,0.6659,0.1111,0.4665,0.1084,0.6659,0.1111,15,relief,minkowski_p_3,inverse_distance
0.9093,0.9259,0.8992,0.9072,0.9286,0.9021,0.9259,0.9286,0.9045,0.9388,80.4467,80.592,80.5423,80.4402,80.5008,80.4791,80.4785,80.4684,80.4257,80.4438,80.4817,0.0489,0.917,0.0132,0.1977,0.0663,0.6695,0.1108,0.4733,0.1082,0.6695,0.1108,15,relief,minkowski_p_4,inverse_distance
0.9093,0.9259,0.9125,0.9098,0.9286,0.9233,0.9233,0.9286,0.8992,0.9335,81.835,80.4031,80.3721,80.4089,80.3681,80.4022,80.3816,80.4059,80.4362,80.456,80.5469,0.4301,0.9194,0.0104,0.1634,0.054,0.6711,0.1089,0.4346,0.0589,0.6711,0.1089,25,relief,minkowski_p_1,inverse_distance
0.904,0.9127,0.9045,0.8992,0.9286,0.9074,0.9233,0.9259,0.8966,0.9388,80.635,80.5094,80.5548,80.4848,80.5987,80.5383,80.4778,80.5198,80.6125,80.5664,80.5497,0.0509,0.9141,0.0135,0.1564,0.0706,0.6931,0.1416,0.4899,0.109,0.6931,0.1416,25,relief,minkowski_p_3,inverse_distance
0.9067,0.9127,0.9045,0.8992,0.9286,0.9021,0.9233,0.9259,0.8966,0.9388,80.5207,80.4859,80.5205,80.5212,80.5411,80.464,80.4214,80.4136,80.4273,80.4135,80.4729,0.0485,0.9138,0.0137,0.1517,0.0718,0.6933,0.1416,0.4869,0.1114,0.6933,0.1416,25,relief,minkowski_p_4,inverse_distance
0.9173,0.9206,0.9072,0.9072,0.9206,0.9206,0.9206,0.9233,0.8966,0.9255,81.863,80.4441,80.378,80.3795,80.3868,80.3935,80.3655,80.3823,80.377,80.6216,80.5591,0.4406,0.916,0.0088,0.0792,0.0478,0.6075,0.1427,0.4684,0.1853,0.6075,0.1427,50,relief,minkowski_p_1,inverse_distance
0.9093,0.9127,0.8966,0.9019,0.9206,0.9021,0.918,0.9233,0.8886,0.9282,80.5686,80.405,80.395,80.4144,80.5418,80.4266,80.4511,80.4213,80.5322,80.5128,80.4669,0.0617,0.9101,0.0121,0.0727,0.0412,0.6421,0.1724,0.4883,0.1822,0.6421,0.1724,50,relief,minkowski_p_3,inverse_distance
0.912,0.9127,0.8939,0.9019,0.9206,0.9021,0.9153,0.9233,0.8859,0.9255,80.4682,80.4376,80.4639,80.4549,80.5134,80.4675,80.5197,80.4935,80.4973,80.5204,80.4837,0.0277,0.9093,0.0124,0.0698,0.047,0.5605,0.1617,0.4942,0.1774,0.5605,0.1617,50,relief,minkowski_p_4,inverse_distance
0.9253,0.9153,0.9231,0.939,0.9233,0.8942,0.9074,0.918,0.9257,0.9441,81.9057,80.4359,80.4225,80.4279,80.4329,80.4292,80.4217,80.4199,80.4326,80.4375,80.5766,0.4431,0.9215,0.0136,0.3813,0.0821,0.6774,0.0675,0.599,0.071,0.6774,0.0675,1,relief,minkowski_p_1,shepards
0.912,0.8968,0.8992,0.9098,0.9074,0.8942,0.8995,0.9101,0.9231,0.9388,80.5471,80.4237,80.4331,80.4343,80.5601,80.4388,80.4307,80.4601,80.5581,80.5626,80.4849,0.0597,0.9091,0.0129,0.3225,0.0936,0.6263,0.0608,0.567,0.0826,0.6263,0.0608,1,relief,minkowski_p_3,shepards
0.912,0.9021,0.8992,0.9151,0.9048,0.8942,0.8995,0.9101,0.9257,0.9415,80.5002,80.4694,80.4709,80.492,80.5362,80.5108,80.4873,80.4727,80.4727,80.4717,80.4884,0.0209,0.9104,0.0135,0.3427,0.0957,0.6222,0.0818,0.5705,0.1033,0.6222,0.0818,1,relief,minkowski_p_4,shepards
0.8987,0.8889,0.8647,0.9178,0.9021,0.8889,0.8624,0.9286,0.9072,0.9468,81.8929,80.4441,80.4408,80.4568,80.4676,80.4627,80.4495,80.4306,80.4367,80.4292,80.5911,0.4341,0.9006,0.0251,0.3225,0.0972,0.6645,0.0802,0.5712,0.0756,0.6645,0.0802,3,relief,minkowski_p_1,shepards
0.9147,0.9259,0.8886,0.9045,0.9259,0.9286,0.881,0.9233,0.9098,0.9468,80.5458,80.4312,80.425,80.4329,80.5479,80.4499,80.4434,80.4386,80.5831,80.5784,80.4876,0.0635,0.9149,0.0187,0.3272,0.0975,0.6838,0.085,0.5494,0.0748,0.6838,0.085,3,relief,minkowski_p_3,shepards
0.9227,0.9233,0.9204,0.9125,0.9286,0.9286,0.9153,0.9259,0.9178,0.9441,80.4739,80.4785,80.4684,80.4803,80.5224,80.5078,80.4795,80.4587,80.4614,80.4546,80.4785,0.0204,0.9239,0.0084,0.3392,0.0773,0.6879,0.0833,0.5425,0.0689,0.6879,0.0833,3,relief,minkowski_p_4,shepards
0.8507,0.8333,0.8329,0.9072,0.8624,0.8439,0.836,0.918,0.8674,0.9415,81.8845,80.4143,80.3955,80.4226,80.4299,80.4504,80.4402,80.4309,80.4465,80.4622,80.5777,0.436,0.8693,0.0371,0.2569,0.083,0.5883,0.0952,0.5147,0.0776,0.5883,0.0952,5,relief,minkowski_p_1,shepards
0.9147,0.9127,0.9178,0.9045,0.9259,0.9127,0.8889,0.9286,0.9072,0.9415,80.555,80.4578,80.4361,80.4431,80.4969,80.5245,80.4551,80.4282,80.5693,80.5712,80.4937,0.0542,0.9154,0.0137,0.2819,0.079,0.6577,0.0655,0.509,0.057,0.6577,0.0655,5,relief,minkowski_p_3,shepards
0.912,0.918,0.9231,0.9072,0.9286,0.918,0.9048,0.9286,0.9098,0.9468,80.5085,80.4813,80.4771,80.4863,80.5394,80.5053,80.4974,80.4659,80.4692,80.4759,80.4906,0.0213,0.9197,0.012,0.3004,0.0726,0.6927,0.1096,0.5471,0.1393,0.6927,0.1096,5,relief,minkowski_p_4,shepards
0.824,0.7963,0.7825,0.8859,0.8413,0.8095,0.8148,0.9153,0.817,0.9388,81.906,80.4329,80.4324,80.4298,80.4107,80.419,80.4289,80.4286,80.4386,80.4369,80.5764,0.4433,0.8425,0.0501,0.2234,0.0859,0.5571,0.1089,0.4977,0.07,0.5571,0.1089,7,relief,minkowski_p_1,shepards
0.904,0.9021,0.9125,0.8992,0.9339,0.8968,0.9127,0.9233,0.9045,0.9495,80.5619,80.4427,80.4453,80.434,80.5555,80.4753,80.44,80.4451,80.5816,80.5668,80.4948,0.0597,0.9138,0.0161,0.2831,0.0962,0.6779,0.1256,0.5187,0.0669,0.6779,0.1256,7,relief,minkowski_p_3,shepards
0.9067,0.9339,0.9204,0.9019,0.9312,0.9233,0.9153,0.9259,0.9125,0.9468,80.5108,80.4729,80.4785,80.4798,80.5324,80.5317,80.493,80.4638,80.485,80.4748,80.4923,0.0232,0.9218,0.0128,0.2802,0.0812,0.6907,0.1192,0.5369,0.1433,0.6907,0.1192,7,relief,minkowski_p_4,shepards
0.72,0.6667,0.6286,0.8408,0.7566,0.6958,0.7672,0.8915,0.7056,0.9149,81.9176,80.4424,80.4007,80.4167,80.4456,80.436,80.4402,80.441,80.433,80.4554,80.5829,0.4452,0.7588,0.0908,0.1425,0.0561,0.4304,0.0799,0.447,0.089,0.4304,0.0799,15,relief,minkowski_p_1,shepards
0.9013,0.9206,0.8966,0.8833,0.9206,0.9101,0.9048,0.9233,0.8859,0.9362,80.5628,80.4371,80.445,80.4349,80.5459,80.4313,80.4215,80.5654,80.5459,80.5569,80.4947,0.0612,0.9083,0.0162,0.1844,0.0658,0.62,0.056,0.441,0.0439,0.62,0.056,15,relief,minkowski_p_3,shepards
0.9147,0.9312,0.9178,0.9098,0.9339,0.9233,0.9206,0.9286,0.9098,0.9388,80.4261,80.4215,80.4567,80.4377,80.464,80.4296,80.4068,80.4468,80.5256,80.4845,80.4499,0.0331,0.9228,0.0096,0.206,0.055,0.7126,0.1375,0.497,0.13,0.7126,0.1375,15,relief,minkowski_p_4,shepards
0.64,0.5847,0.5358,0.817,0.6799,0.5952,0.6984,0.8651,0.6127,0.9016,81.8992,80.4691,80.4593,80.4194,80.4337,80.4298,80.4492,80.4004,80.6389,80.4541,80.6053,0.4358,0.693,0.12,0.0997,0.0443,0.3834,0.0432,0.4223,0.0624,0.3834,0.0432,25,relief,minkowski_p_1,shepards
0.8907,0.9153,0.8939,0.8859,0.9233,0.9101,0.9127,0.9127,0.8727,0.9362,80.4883,80.3911,80.3623,80.3532,80.5027,80.3936,80.3814,80.3732,80.4928,80.5427,80.4281,0.0665,0.9053,0.0181,0.1369,0.0684,0.5683,0.1122,0.4261,0.0454,0.5683,0.1122,25,relief,minkowski_p_3,shepards
0.912,0.9233,0.9125,0.9151,0.9286,0.9259,0.9233,0.9233,0.9125,0.9362,80.5063,80.4807,80.4893,80.4976,80.5448,80.5143,80.4962,80.5033,80.4921,80.4785,80.5003,0.0181,0.9213,0.0077,0.1598,0.0506,0.646,0.0403,0.4187,0.0321,0.646,0.0403,25,relief,minkowski_p_4,shepards
0.544,0.4312,0.4032,0.7454,0.5503,0.4524,0.6243,0.8386,0.4828,0.8617,81.9152,80.4374,80.4461,80.4382,80.4376,80.4408,80.4317,80.4177,80.4152,80.3931,80.5773,0.4462,0.5934,0.1597,0.0542,0.0289,0.3409,0.0526,0.371,0.0594,0.3409,0.0526,50,relief,minkowski_p_1,shepards
0.8933,0.9153,0.8859,0.8727,0.918,0.9101,0.9048,0.9153,0.8674,0.9282,80.5,80.3786,80.3752,80.3744,80.4937,80.4045,80.3948,80.3935,80.5175,80.5248,80.4357,0.061,0.9011,0.0194,0.0697,0.0536,0.5183,0.1038,0.4308,0.0593,0.5183,0.1038,50,relief,minkowski_p_3,shepards
0.9173,0.9233,0.9072,0.9098,0.9233,0.9206,0.9153,0.9206,0.8992,0.9282,80.4494,80.4232,80.4125,80.4348,80.5527,80.5725,80.5136,80.5168,80.4878,80.478,80.4841,0.0519,0.9165,0.0083,0.0722,0.0457,0.5778,0.1625,0.4479,0.0714,0.5778,0.1625,50,relief,minkowski_p_4,shepards
0.9147,0.9048,0.9125,0.9178,0.9127,0.8995,0.9074,0.9101,0.931,0.9441,81.4685,80.4161,80.3752,80.3648,80.3189,80.3266,80.3113,80.3257,80.3369,80.3344,80.4578,0.3382,0.9154,0.0125,0.3562,0.0948,0.6544,0.0631,0.5927,0.0747,0.6544,0.0631,1,relief,euclidean,majority
0.944,0.9365,0.9443,0.931,0.9365,0.9312,0.9206,0.9286,0.939,0.9468,81.2427,80.3191,80.3165,80.3445,80.3014,80.3157,80.3106,80.304,80.3054,80.307,80.4067,0.2789,0.9359,0.0077,0.3762,0.0828,0.7801,0.0458,0.5509,0.0687,0.7801,0.0458,3,relief,euclidean,majority
0.9413,0.9286,0.9443,0.9284,0.9392,0.9286,0.9206,0.9339,0.9363,0.9495,81.2332,80.2919,80.3001,80.3067,80.2946,80.3192,80.3076,80.3236,80.3057,80.3852,80.4068,0.2766,0.9351,0.0083,0.3093,0.0851,0.8072,0.1219,0.5044,0.0637,0.8072,0.1219,5,relief,euclidean,majority
0.936,0.9312,0.9469,0.9284,0.9365,0.9259,0.9233,0.9339,0.9363,0.9495,81.5627,80.346,80.3416,80.3322,80.3439,80.3332,80.3485,80.3331,80.4093,80.3576,80.4708,0.3646,0.9348,0.008,0.2868,0.0976,0.8544,0.1317,0.5494,0.1216,0.8544,0.1317,7,relief,euclidean,majority
0.9307,0.9312,0.9257,0.9284,0.9365,0.9233,0.9259,0.9312,0.9337,0.9388,81.2688,80.3172,80.322,80.3655,80.3816,80.3938,80.3576,80.3339,80.3484,80.3306,80.4419,0.2767,0.9305,0.0047,0.1809,0.0694,0.8999,0.1086,0.6373,0.0982,0.8999,0.1086,15,relief,euclidean,majority
0.9307,0.9233,0.9231,0.9284,0.9339,0.9259,0.9259,0.9259,0.9363,0.9388,81.2561,80.3405,80.3476,80.3445,80.3415,80.3593,80.3404,80.4038,80.48,80.4146,80.4628,0.268,0.9292,0.0052,0.1567,0.0889,0.8872,0.1166,0.6655,0.1473,0.8872,0.1166,25,relief,euclidean,majority
